"","Pools","Year","Max_RSYL_Date","Max_RSYL","Max_AMAC_Date","Max_AMAC","Max_Depth","Max_Length","Max_Width","Park","LatDD","LongDD","Freq","Mean.Lat","PDSI"
"3168","PWRC115B",2005,"3/21/2005",73,"4/12/2005",1,46,18.9,8.2,"PRR",39.08847222,-76.77569444,15,39.0692204392063,0.48
"3169","PWRC115B",2006,"3/14/2006",55,"4/11/2006",7,26,18.9,6.8,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-1.65
"3170","PWRC115B",2007,"3/15/2007",0,"3/29/2007",11,21,6.5,14.5,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-0.7
"3171","PWRC115B",2008,"3/17/2008",0,"3/17/2008",0,18,12,4.7,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-0.4
"3172","PWRC115B",2009,"3/17/2009",0,"3/17/2009",0,17,11.7,4.4,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-2.06
"3173","PWRC115B",2010,"3/23/2010",0,"3/23/2010",0,28,19.6,10.4,"PRR",39.08847222,-76.77569444,15,39.0692204392063,0.51
"3174","PWRC115B",2011,"3/8/2011",0,"3/8/2011",0,15,5.3,4.3,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-1.07
"3175","PWRC115B",2012,"3/8/2012",0,"3/8/2012",0,15,5.6,5,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-1.74
"3176","PWRC115B",2013,"3/20/2013",1,"3/20/2013",0,20,18.5,10.5,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-0.82
"3177","PWRC115B",2014,"4/9/2014",12,"4/9/2014",0,28,19.8,9.8,"PRR",39.08847222,-76.77569444,15,39.0692204392063,2.13
"3178","PWRC115B",2015,"4/2/2015",9,"3/18/2015",0,30,23,19.5,"PRR",39.08847222,-76.77569444,15,39.0692204392063,0.51
"3179","PWRC115B",2016,"3/22/2016",42,"3/22/2016",2,29,20.5,15.4,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-1.04
"3180","PWRC115B",2017,"3/21/2017",6,"3/21/2017",0,36,26.8,9.4,"PRR",39.08847222,-76.77569444,15,39.0692204392063,-3.32
"3181","PWRC115B",2018,"3/19/2018",0,"3/19/2018",0,9,4,3.25,"PRR",39.08847222,-76.77569444,15,39.0692204392063,0.3
"3182","PWRC115C",2004,"3/25/2004",32,"3/25/2004",24,26,18.5,18,"PRR",39.08766667,-76.77480556,15,39.0692204392063,3.23
"3183","PWRC115C",2005,"3/21/2005",167,"4/12/2005",7,34,16.5,7,"PRR",39.08766667,-76.77480556,15,39.0692204392063,0.48
"3184","PWRC115C",2006,"3/14/2006",29,"3/14/2006",0,26,17.4,11.7,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-1.65
"3185","PWRC115C",2007,"3/29/2007",17,"3/29/2007",2,24,9.6,20.2,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-0.7
"3186","PWRC115C",2008,"3/17/2008",23,"3/31/2008",16,22,18.2,8.5,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-0.4
"3187","PWRC115C",2009,"3/31/2009",4,"3/12/2009",0,35,26.4,17.6,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-2.06
"3188","PWRC115C",2010,"3/20/2010",136,"4/1/2010",2,29,20.6,18.1,"PRR",39.08766667,-76.77480556,15,39.0692204392063,0.51
"3189","PWRC115C",2011,"3/8/2011",48,"3/8/2011",0,30,20.5,15.5,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-1.07
"3190","PWRC115C",2012,"3/8/2012",26,"3/8/2012",10,25,20,9,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-1.74
"3191","PWRC115C",2013,"4/8/2013",6,"3/20/2013",0,28,20,13,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-0.82
"3192","PWRC115C",2014,"4/9/2014",42,"4/25/2014",21,31,22.8,17.8,"PRR",39.08766667,-76.77480556,15,39.0692204392063,2.13
"3193","PWRC115C",2015,"3/18/2015",41,"4/2/2015",12,33,21,16,"PRR",39.08766667,-76.77480556,15,39.0692204392063,0.51
"3194","PWRC115C",2016,"3/8/2016",80,"3/30/2016",18,30,21.5,16.5,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-1.04
"3195","PWRC115C",2017,"3/21/2017",1,"4/4/2017",9,33,21.8,17.4,"PRR",39.08766667,-76.77480556,15,39.0692204392063,-3.32
"3196","PWRC115C",2018,"3/19/2018",100,"3/19/2018",39,30,19.4,10.4,"PRR",39.08766667,-76.77480556,15,39.0692204392063,0.3
"3197","PWRC116A",2004,"3/15/2004",5,"3/15/2004",2,18,5.2,5.6,"PRR",39.08394444,-76.7745,15,39.0692204392063,3.23
"3198","PWRC116A",2005,"3/21/2005",0,"3/21/2005",0,15.5,6.5,5.3,"PRR",39.08394444,-76.7745,15,39.0692204392063,0.48
"3199","PWRC116A",2006,"3/13/2006",0,"4/10/2006",5,16,4.9,4.7,"PRR",39.08394444,-76.7745,15,39.0692204392063,-1.65
"3200","PWRC116A",2007,"3/14/2007",0,"3/28/2007",7,17,6,5.8,"PRR",39.08394444,-76.7745,15,39.0692204392063,-0.7
"3201","PWRC116A",2008,"3/17/2008",0,"3/17/2008",0,18,7.3,5.5,"PRR",39.08394444,-76.7745,15,39.0692204392063,-0.4
"3202","PWRC116A",2009,"3/17/2009",0,"3/31/2009",4,11,16.5,6,"PRR",39.08394444,-76.7745,15,39.0692204392063,-2.06
"3203","PWRC116A",2010,"3/24/2010",0,"4/1/2010",4,18,7.2,6.6,"PRR",39.08394444,-76.7745,15,39.0692204392063,0.51
"3204","PWRC116A",2011,"3/8/2011",0,"3/29/2011",3,15,7.2,5.6,"PRR",39.08394444,-76.7745,15,39.0692204392063,-1.07
"3205","PWRC116A",2012,"3/8/2012",0,"4/11/2012",3,13,15,5.2,"PRR",39.08394444,-76.7745,15,39.0692204392063,-1.74
"3206","PWRC116A",2013,"3/19/2013",0,"3/19/2013",0,16,15,7,"PRR",39.08394444,-76.7745,15,39.0692204392063,-0.82
"3207","PWRC116A",2014,"3/11/2014",0,"5/22/2014",6,17,16.5,8.5,"PRR",39.08394444,-76.7745,15,39.0692204392063,2.13
"3208","PWRC116A",2015,"3/12/2015",0,"3/12/2015",0,21,17.5,9,"PRR",39.08394444,-76.7745,15,39.0692204392063,0.51
"3209","PWRC116A",2016,"3/8/2016",0,"3/30/2016",8,16,14.8,6.2,"PRR",39.08394444,-76.7745,15,39.0692204392063,-1.04
"3210","PWRC116A",2017,"4/4/2017",2,"4/4/2017",8,18,15.4,7.8,"PRR",39.08394444,-76.7745,15,39.0692204392063,-3.32
"3211","PWRC116A",2018,"3/19/2018",6,"7/5/2018",7,14,5,5,"PRR",39.08394444,-76.7745,15,39.0692204392063,0.3
"3212","PWRC116A2",2005,"4/12/2005",0,"4/12/2005",6,16,6.6,3.7,"PRR",39.08383333,-76.7745,4,39.0692204392063,0.48
"3213","PWRC116A2",2010,"4/1/2010",2,"3/24/2010",19,19,8.4,4.5,"PRR",39.08383333,-76.7745,4,39.0692204392063,0.51
"3214","PWRC116A2",2011,"3/8/2011",0,"3/8/2011",0,10,8,4.2,"PRR",39.08383333,-76.7745,4,39.0692204392063,-1.07
"3215","PWRC116A2",2012,"3/8/2012",0,"3/8/2012",0,13,15,5,"PRR",39.08383333,-76.7745,4,39.0692204392063,-1.74
"3216","PWRC116B",2004,"3/15/2004",0,"3/15/2004",0,22,5.5,9.5,"PRR",39.08386111,-76.77413889,15,39.0692204392063,3.23
"3217","PWRC116B",2005,"3/21/2005",0,"4/12/2005",1,25,11.8,6.8,"PRR",39.08386111,-76.77413889,15,39.0692204392063,0.48
"3218","PWRC116B",2006,"3/29/2006",15,"4/10/2006",7,22,9.7,5.1,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-1.65
"3219","PWRC116B",2007,"3/28/2007",6,"3/14/2007",0,23,12.5,9.7,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-0.7
"3220","PWRC116B",2008,"3/17/2008",2,"3/31/2008",1,18,9,5.5,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-0.4
"3221","PWRC116B",2009,"3/17/2009",0,"3/17/2009",0,20,10,5.5,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-2.06
"3222","PWRC116B",2010,"3/24/2010",0,"3/24/2010",0,20,11.3,6.6,"PRR",39.08386111,-76.77413889,15,39.0692204392063,0.51
"3223","PWRC116B",2011,"3/8/2011",0,"3/8/2011",0,20,11.4,6.7,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-1.07
"3224","PWRC116B",2012,"3/8/2012",0,"3/8/2012",0,21,11,5,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-1.74
"3225","PWRC116B",2013,"3/24/2013",1,"3/19/2013",1,23,12,10,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-0.82
"3226","PWRC116B",2014,"4/1/2014",16,"3/11/2014",0,23,13.4,9.8,"PRR",39.08386111,-76.77413889,15,39.0692204392063,2.13
"3227","PWRC116B",2015,"3/21/2015",8,"3/12/2015",0,23,13.5,10.5,"PRR",39.08386111,-76.77413889,15,39.0692204392063,0.51
"3228","PWRC116B",2016,"3/8/2016",37,"3/17/2016",2,32,12.5,10,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-1.04
"3229","PWRC116B",2017,"3/21/2017",31,"3/21/2017",4,23,11.2,9.4,"PRR",39.08386111,-76.77413889,15,39.0692204392063,-3.32
"3230","PWRC116B",2018,"3/19/2018",16,"3/19/2018",0,18,10,5.25,"PRR",39.08386111,-76.77413889,15,39.0692204392063,0.3
"3231","PWRC116C",2004,"3/15/2004",1,"3/25/2004",2,26,18.3,5.3,"PRR",39.08388889,-76.77402778,15,39.0692204392063,3.23
"3232","PWRC116C",2005,"4/12/2005",23,"4/12/2005",2,19,19.3,4.8,"PRR",39.08388889,-76.77402778,15,39.0692204392063,0.48
"3233","PWRC116C",2006,"3/29/2006",1,"3/14/2006",0,20,20,7.6,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-1.65
"3234","PWRC116C",2007,"3/28/2007",2,"3/28/2007",2,21,19,4.5,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-0.7
"3235","PWRC116C",2008,"3/17/2008",0,"3/31/2008",1,25,20.8,5.2,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-0.4
"3236","PWRC116C",2009,"3/17/2009",0,"3/17/2009",0,21,19.5,5,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-2.06
"3237","PWRC116C",2010,"3/24/2010",0,"3/24/2010",7,17,19.8,5.2,"PRR",39.08388889,-76.77402778,15,39.0692204392063,0.51
"3238","PWRC116C",2011,"3/8/2011",0,"4/27/2011",9,20,20.5,4.8,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-1.07
"3239","PWRC116C",2012,"3/8/2012",0,"3/8/2012",0,21,20,4.1,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-1.74
"3240","PWRC116C",2013,"3/19/2013",0,"3/19/2013",0,31,20,5.5,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-0.82
"3241","PWRC116C",2014,"3/23/2014",2,"3/11/2014",0,28,33.5,5,"PRR",39.08388889,-76.77402778,15,39.0692204392063,2.13
"3242","PWRC116C",2015,"3/12/2015",0,"3/12/2015",0,27,21,6,"PRR",39.08388889,-76.77402778,15,39.0692204392063,0.51
"3243","PWRC116C",2016,"3/8/2016",18,"3/8/2016",0,28,19.8,4.1,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-1.04
"3244","PWRC116C",2017,"3/21/2017",7,"3/21/2017",0,33,20.4,4.8,"PRR",39.08388889,-76.77402778,15,39.0692204392063,-3.32
"3245","PWRC116C",2018,"3/19/2018",41,"3/19/2018",0,23,19.8,3.8,"PRR",39.08388889,-76.77402778,15,39.0692204392063,0.3
"3246","PWRC116D",2004,"3/15/2004",0,"3/15/2004",7,33,9.1,6.2,"PRR",39.08378,-76.77355,15,39.0692204392063,3.23
"3247","PWRC116D",2005,"3/21/2005",17,"4/12/2005",19,39,14,6.8,"PRR",39.08378,-76.77355,15,39.0692204392063,0.48
"3248","PWRC116D",2006,"3/14/2006",12,"4/10/2006",4,37,17,9.4,"PRR",39.08378,-76.77355,15,39.0692204392063,-1.65
"3249","PWRC116D",2007,"3/15/2007",6,"3/28/2007",9,40,13,6.5,"PRR",39.08378,-76.77355,15,39.0692204392063,-0.7
"3250","PWRC116D",2008,"3/17/2008",0,"3/17/2008",0,35,15,8.3,"PRR",39.08378,-76.77355,15,39.0692204392063,-0.4
"3251","PWRC116D",2009,"3/17/2009",1,"3/31/2009",7,40,12,8,"PRR",39.08378,-76.77355,15,39.0692204392063,-2.06
"3252","PWRC116D",2010,"3/24/2010",0,"4/1/2010",3,34,13.7,8.9,"PRR",39.08378,-76.77355,15,39.0692204392063,0.51
"3253","PWRC116D",2011,"3/8/2011",0,"3/8/2011",0,40,16,9.1,"PRR",39.08378,-76.77355,15,39.0692204392063,-1.07
"3254","PWRC116D",2012,"3/8/2012",0,"4/11/2012",3,31,12.5,7.1,"PRR",39.08378,-76.77355,15,39.0692204392063,-1.74
"3255","PWRC116D",2013,"3/19/2013",0,"3/19/2013",0,38,16,9.5,"PRR",39.08378,-76.77355,15,39.0692204392063,-0.82
"3256","PWRC116D",2014,"3/11/2014",0,"3/11/2014",0,37,15,8.5,"PRR",39.08378,-76.77355,15,39.0692204392063,2.13
"3257","PWRC116D",2015,"3/12/2015",0,"3/12/2015",0,35,16,9,"PRR",39.08378,-76.77355,15,39.0692204392063,0.51
"3258","PWRC116D",2016,"3/8/2016",0,"3/8/2016",0,33,11.8,8.2,"PRR",39.08378,-76.77355,15,39.0692204392063,-1.04
"3259","PWRC116D",2017,"3/21/2017",11,"3/21/2017",0,32,10.8,10.2,"PRR",39.08378,-76.77355,15,39.0692204392063,-3.32
"3260","PWRC116D",2018,"4/5/2018",1,"3/19/2018",0,29,12.2,6.5,"PRR",39.08378,-76.77355,15,39.0692204392063,0.3
"3261","PWRC116E",2004,"3/15/2004",39,"3/15/2004",8,25,6,4.1,"PRR",39.08392,-76.7736,15,39.0692204392063,3.23
"3262","PWRC116E",2005,"3/21/2005",48,"4/12/2005",5,20,7.5,5,"PRR",39.08392,-76.7736,15,39.0692204392063,0.48
"3263","PWRC116E",2006,"3/14/2006",18,"4/10/2006",4,20,6.7,7.8,"PRR",39.08392,-76.7736,15,39.0692204392063,-1.65
"3264","PWRC116E",2007,"3/15/2007",0,"3/28/2007",5,20,7.5,5,"PRR",39.08392,-76.7736,15,39.0692204392063,-0.7
"3265","PWRC116E",2008,"3/17/2008",0,"3/7/2008",0,22,8.8,5.8,"PRR",39.08392,-76.7736,15,39.0692204392063,-0.4
"3266","PWRC116E",2009,"3/17/2009",0,"3/17/2009",0,35,8,5,"PRR",39.08392,-76.7736,15,39.0692204392063,-2.06
"3267","PWRC116E",2010,"3/24/2010",35,"3/24/2010",0,23,8.3,5.7,"PRR",39.08392,-76.7736,15,39.0692204392063,0.51
"3268","PWRC116E",2011,"3/8/2011",16,"3/8/2011",0,25,7.2,4.8,"PRR",39.08392,-76.7736,15,39.0692204392063,-1.07
"3269","PWRC116E",2012,"3/8/2012",41,"3/8/2012",0,17,8,5,"PRR",39.08392,-76.7736,15,39.0692204392063,-1.74
"3270","PWRC116E",2013,"3/24/2013",3,"3/19/2013",0,21,8,6,"PRR",39.08392,-76.7736,15,39.0692204392063,-0.82
"3271","PWRC116E",2014,"3/31/2014",3,"3/11/2014",0,23,8.5,5.7,"PRR",39.08392,-76.7736,15,39.0692204392063,2.13
"3272","PWRC116E",2015,"3/27/2015",5,"3/12/2015",0,28,8.5,6.4,"PRR",39.08392,-76.7736,15,39.0692204392063,0.51
"3273","PWRC116E",2016,"3/8/2016",0,"3/8/2016",0,22,9.1,6,"PRR",39.08392,-76.7736,15,39.0692204392063,-1.04
"3274","PWRC116E",2017,"3/21/2017",3,"3/21/2017",0,23,8.3,4.9,"PRR",39.08392,-76.7736,15,39.0692204392063,-3.32
"3275","PWRC116E",2018,"3/19/2018",14,"3/19/2018",0,17,6.4,3.5,"PRR",39.08392,-76.7736,15,39.0692204392063,0.3
"3276","PWRC129A",2005,"3/10/2005",0,"3/10/2005",0,50,92,36.5,"PRR",39.07975,-76.76861111,13,39.0692204392063,0.48
"3277","PWRC129A",2007,"3/15/2007",0,"3/15/2007",4,31,17,7.8,"PRR",39.07975,-76.76861111,13,39.0692204392063,-0.7
"3278","PWRC129A",2008,"3/17/2008",0,"3/17/2008",0,20,8,6,"PRR",39.07975,-76.76861111,13,39.0692204392063,-0.4
"3279","PWRC129A",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.07975,-76.76861111,13,39.0692204392063,-2.06
"3280","PWRC129A",2010,"3/25/2010",0,"3/25/2010",0,42,72,45,"PRR",39.07975,-76.76861111,13,39.0692204392063,0.51
"3281","PWRC129A",2011,"3/9/2011",0,"3/29/2011",1,30,75.5,35,"PRR",39.07975,-76.76861111,13,39.0692204392063,-1.07
"3282","PWRC129A",2012,"3/8/2012",0,"3/8/2012",0,55,80,42,"PRR",39.07975,-76.76861111,13,39.0692204392063,-1.74
"3283","PWRC129A",2013,"3/20/2013",0,"3/20/2013",5,42,72,42.5,"PRR",39.07975,-76.76861111,13,39.0692204392063,-0.82
"3284","PWRC129A",2014,"4/9/2014",0,"4/24/2014",11,60,85.6,42.4,"PRR",39.07975,-76.76861111,13,39.0692204392063,2.13
"3285","PWRC129A",2015,"3/25/2015",0,"4/7/2015",5,100,87,52,"PRR",39.07975,-76.76861111,13,39.0692204392063,0.51
"3286","PWRC129A",2016,"3/8/2016",0,"3/22/2016",12,230,89.5,46,"PRR",39.07975,-76.76861111,13,39.0692204392063,-1.04
"3287","PWRC129A",2017,"3/22/2017",0,"4/5/2017",6,54,84.4,40.4,"PRR",39.07975,-76.76861111,13,39.0692204392063,-3.32
"3288","PWRC129A",2018,"3/22/2018",0,"3/22/2018",0,58,38.4,23.4,"PRR",39.07975,-76.76861111,13,39.0692204392063,0.3
"3289","PWRC129B",2005,"3/10/2005",0,"3/10/2005",0,25,39.8,7.6,"PRR",39.07991667,-76.7685,13,39.0692204392063,0.48
"3290","PWRC129B",2006,"3/14/2006",0,"3/14/2006",0,14,23,4.8,"PRR",39.07991667,-76.7685,13,39.0692204392063,-1.65
"3291","PWRC129B",2007,"3/15/2007",0,"3/30/2017",8,100,125,17,"PRR",39.07991667,-76.7685,13,39.0692204392063,-0.7
"3292","PWRC129B",2008,"3/17/2008",0,"3/17/2008",4,61,48,11.8,"PRR",39.07991667,-76.7685,13,39.0692204392063,-0.4
"3293","PWRC129B",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.07991667,-76.7685,13,39.0692204392063,-2.06
"3294","PWRC129B",2010,"3/25/2010",0,"3/25/2010",0,42,72,45,"PRR",39.07991667,-76.7685,13,39.0692204392063,0.51
"3295","PWRC129B",2011,"3/9/2011",0,"3/29/2011",3,30,75.5,35,"PRR",39.07991667,-76.7685,13,39.0692204392063,-1.07
"3296","PWRC129B",2012,"3/8/2012",0,"3/8/2012",0,55,80,42,"PRR",39.07991667,-76.7685,13,39.0692204392063,-1.74
"3297","PWRC129B",2013,"3/20/2013",0,"3/20/2013",5,42,72,42.5,"PRR",39.07991667,-76.7685,13,39.0692204392063,-0.82
"3298","PWRC129B",2015,"6/17/2015",0,"6/17/2015",0,28,30.5,4.8,"PRR",39.07991667,-76.7685,13,39.0692204392063,0.51
"3299","PWRC129B",2016,"3/8/2016",0,"3/22/2016",12,49,89.5,46,"PRR",39.07991667,-76.7685,13,39.0692204392063,-1.04
"3300","PWRC129B",2017,"3/22/2017",0,"3/22/2017",0,14,27.8,5.7,"PRR",39.07991667,-76.7685,13,39.0692204392063,-3.32
"3301","PWRC129B",2018,"3/22/2018",0,"3/22/2018",0,9,31.4,5.5,"PRR",39.07991667,-76.7685,13,39.0692204392063,0.3
"3302","PWRC129C",2005,"3/11/2005",0,"3/11/2005",4,58,100,8.6,"PRR",39.08061111,-76.76897222,14,39.0692204392063,0.48
"3303","PWRC129C",2006,"3/14/2006",0,"3/14/2006",0,20,17.5,5.8,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-1.65
"3304","PWRC129C",2007,"3/15/2007",0,"3/30/2007",9,60,35.1,35.3,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-0.7
"3305","PWRC129C",2008,"3/17/2008",0,"3/17/2008",19,59,19.8,14.7,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-0.4
"3306","PWRC129C",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-2.06
"3307","PWRC129C",2010,"3/25/2010",0,"3/25/2010",8,50,82.9,12.9,"PRR",39.08061111,-76.76897222,14,39.0692204392063,0.51
"3308","PWRC129C",2011,"3/9/2011",0,"3/29/2011",8,40,43.5,12,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-1.07
"3309","PWRC129C",2012,"3/8/2012",0,"3/8/2012",10,23,70.5,11,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-1.74
"3310","PWRC129C",2013,"3/20/2013",0,"4/10/2013",6,49,42,10,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-0.82
"3311","PWRC129C",2014,"4/9/2014",0,"4/9/2014",1,61,54,9.6,"PRR",39.08061111,-76.76897222,14,39.0692204392063,2.13
"3312","PWRC129C",2015,"3/25/2015",0,"4/7/2015",1,57,55.5,18.5,"PRR",39.08061111,-76.76897222,14,39.0692204392063,0.51
"3313","PWRC129C",2016,"3/8/2016",0,"3/22/2016",10,56,37,9.8,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-1.04
"3314","PWRC129C",2017,"3/22/2017",0,"4/5/2017",2,39,29.4,8.8,"PRR",39.08061111,-76.76897222,14,39.0692204392063,-3.32
"3315","PWRC129C",2018,"3/22/2018",0,"3/22/2018",7,48,25.4,7.6,"PRR",39.08061111,-76.76897222,14,39.0692204392063,0.3
"3316","PWRC129D",2005,"3/10/2005",0,"3/10/2005",0,73,11.4,8.4,"PRR",39.08130556,-76.76836111,14,39.0692204392063,0.48
"3317","PWRC129D",2006,"3/14/2006",0,"3/14/2006",0,45,8.5,5.3,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-1.65
"3318","PWRC129D",2007,"3/15/2007",0,"3/30/2007",14,100,10.5,9.4,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-0.7
"3319","PWRC129D",2008,"3/17/2008",0,"3/17/2008",3,70,11.5,7.5,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-0.4
"3320","PWRC129D",2009,"3/16/2009",0,"3/16/2009",0,37,7.2,4.8,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-2.06
"3321","PWRC129D",2010,"3/25/2010",0,"3/25/2010",0,53,10.8,6.7,"PRR",39.08130556,-76.76836111,14,39.0692204392063,0.51
"3322","PWRC129D",2011,"3/9/2011",0,"3/9/2011",3,43,8.4,6.6,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-1.07
"3323","PWRC129D",2012,"3/8/2012",0,"3/8/2012",8,60,9,5,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-1.74
"3324","PWRC129D",2013,"3/20/2013",0,"3/20/2013",6,57,10,9,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-0.82
"3325","PWRC129D",2014,"4/9/2014",0,"4/24/2014",5,70,9.8,8,"PRR",39.08130556,-76.76836111,14,39.0692204392063,2.13
"3326","PWRC129D",2015,"3/25/2015",0,"4/7/2015",2,100,11,9,"PRR",39.08130556,-76.76836111,14,39.0692204392063,0.51
"3327","PWRC129D",2016,"3/22/2016",0,"3/30/2016",3,63,10.2,6.2,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-1.04
"3328","PWRC129D",2017,"3/22/2017",0,"3/22/2017",0,100,11.2,7.6,"PRR",39.08130556,-76.76836111,14,39.0692204392063,-3.32
"3329","PWRC129D",2018,"3/22/2018",0,"3/22/2018",0,56,20.4,4.5,"PRR",39.08130556,-76.76836111,14,39.0692204392063,0.3
"3330","PWRC129E",2005,"3/11/2005",0,"4/12/2005",2,40,41.6,11,"PRR",39.08136111,-76.76925,14,39.0692204392063,0.48
"3331","PWRC129E",2006,"3/14/2006",0,"3/14/2006",0,16,18.7,4,"PRR",39.08136111,-76.76925,14,39.0692204392063,-1.65
"3332","PWRC129E",2007,"3/15/2007",0,"3/30/2007",9,38,36.5,4.5,"PRR",39.08136111,-76.76925,14,39.0692204392063,-0.7
"3333","PWRC129E",2008,"3/17/2008",0,"3/17/2008",9,63,43,7.3,"PRR",39.08136111,-76.76925,14,39.0692204392063,-0.4
"3334","PWRC129E",2009,"3/16/2009",0,"3/16/2009",0,NA,NA,NA,"PRR",39.08136111,-76.76925,14,39.0692204392063,-2.06
"3335","PWRC129E",2010,"3/25/2010",0,"3/25/2010",0,50,44,7.8,"PRR",39.08136111,-76.76925,14,39.0692204392063,0.51
"3336","PWRC129E",2011,"3/9/2011",0,"3/29/2011",1,36,35,5,"PRR",39.08136111,-76.76925,14,39.0692204392063,-1.07
"3337","PWRC129E",2012,"3/8/2012",0,"3/8/2012",39,70,60,28,"PRR",39.08136111,-76.76925,14,39.0692204392063,-1.74
"3338","PWRC129E",2013,"3/20/2013",0,"4/10/2013",12,44,54.5,12.5,"PRR",39.08136111,-76.76925,14,39.0692204392063,-0.82
"3339","PWRC129E",2014,"4/9/2014",0,"4/24/2014",3,57,46.8,9,"PRR",39.08136111,-76.76925,14,39.0692204392063,2.13
"3340","PWRC129E",2015,"3/25/2015",0,"4/7/2015",2,100,78,18,"PRR",39.08136111,-76.76925,14,39.0692204392063,0.51
"3341","PWRC129E",2016,"3/30/2016",2,"3/30/2016",7,45,43.5,12.8,"PRR",39.08136111,-76.76925,14,39.0692204392063,-1.04
"3342","PWRC129E",2017,"3/22/2017",0,"3/22/2017",0,54,31.8,9.8,"PRR",39.08136111,-76.76925,14,39.0692204392063,-3.32
"3343","PWRC129E",2018,"3/22/2018",0,"4/6/2018",1,61,34.4,7.4,"PRR",39.08136111,-76.76925,14,39.0692204392063,0.3
"3344","PWRC129F",2005,"3/11/2005",0,"4/12/2005",12,75,76,12,"PRR",39.08175,-76.76933333,14,39.0692204392063,0.48
"3345","PWRC129F",2006,"3/14/2006",0,"3/31/2006",1,52,38.8,7.8,"PRR",39.08175,-76.76933333,14,39.0692204392063,-1.65
"3346","PWRC129F",2007,"3/15/2007",0,"3/30/2007",31,50,67,10.4,"PRR",39.08175,-76.76933333,14,39.0692204392063,-0.7
"3347","PWRC129F",2008,"3/17/2008",0,"3/17/2008",21,70,104,9.5,"PRR",39.08175,-76.76933333,14,39.0692204392063,-0.4
"3348","PWRC129F",2009,"3/16/2009",0,"3/16/2009",0,15,11.5,2,"PRR",39.08175,-76.76933333,14,39.0692204392063,-2.06
"3349","PWRC129F",2010,"3/25/2010",0,"3/25/2010",3,45,55,13,"PRR",39.08175,-76.76933333,14,39.0692204392063,0.51
"3350","PWRC129F",2011,"3/9/2011",0,"3/29/2011",15,35,59,12,"PRR",39.08175,-76.76933333,14,39.0692204392063,-1.07
"3351","PWRC129F",2012,"3/8/2012",0,"3/8/2012",39,70,60,28,"PRR",39.08175,-76.76933333,14,39.0692204392063,-1.74
"3352","PWRC129F",2013,"3/20/2013",0,"4/10/2013",27,40,40.5,16,"PRR",39.08175,-76.76933333,14,39.0692204392063,-0.82
"3353","PWRC129F",2014,"4/9/2014",0,"4/24/2014",22,65,92.8,15.8,"PRR",39.08175,-76.76933333,14,39.0692204392063,2.13
